date,bucket_start_min,bucket_hhmm,departures,picking_colli,picking_volume,staging_volume,gate_over,picking_colli_over,picking_volume_over,total_picking_over,staging_over,bucket_penalty,pressure_mode
2026-01-08,330,05:30,8,182.0,29.32,29.32,1,132.0,4.32,136.32,0.0,1257.84,picking
2026-01-08,345,05:45,8,102.0,26.279999999999998,26.279999999999998,1,52.0,1.2799999999999976,53.28,0.0,581.36,picking
2026-01-08,360,06:00,4,52.0,15.130000000000003,15.130000000000003,0,2.0,0.0,2.0,0.0,16.0,picking
2026-01-08,375,06:15,3,88.0,19.310000000000002,19.310000000000002,0,38.0,0.0,38.0,0.0,304.0,picking
2026-01-08,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,465,07:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,480,08:00,2,56.0,11.77,11.77,0,6.0,0.0,6.0,0.0,48.0,picking
2026-01-08,495,08:15,2,62.0,11.559999999999999,11.559999999999999,0,12.0,0.0,12.0,0.0,96.0,picking
2026-01-08,510,08:30,4,162.0,16.89,16.89,0,112.0,0.0,112.0,0.0,896.0,picking
2026-01-08,525,08:45,4,57.0,12.709999999999999,12.709999999999999,0,7.0,0.0,7.0,0.0,56.0,picking
2026-01-08,540,09:00,4,95.0,19.23,19.23,0,45.0,0.0,45.0,0.0,360.0,picking
2026-01-08,555,09:15,2,79.0,11.690000000000001,11.690000000000001,0,29.0,0.0,29.0,0.0,232.0,picking
2026-01-08,570,09:30,3,71.0,13.94,13.94,0,21.0,0.0,21.0,0.0,168.0,picking
2026-01-08,585,09:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,600,10:00,2,22.0,4.47,4.47,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,615,10:15,2,29.0,7.34,7.34,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,630,10:30,1,19.0,5.08,5.08,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,645,10:45,2,27.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,660,11:00,1,18.0,1.57,1.57,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,675,11:15,1,18.0,3.0900000000000003,3.0900000000000003,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,690,11:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,705,11:45,1,14.0,2.6,2.6,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,720,12:00,3,62.0,9.98,9.98,0,12.0,0.0,12.0,0.0,96.0,picking
2026-01-08,735,12:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,750,12:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
